Unnamed: 0,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_direction,wind_speed
24261,2015,12.0,6.0,21.0,170.0,-0.4,1026.7,0.0,NE,0.2
24262,2015,12.0,6.0,22.0,186.0,-0.4,1027.1,0.0,NE,1.1
24263,2015,12.0,6.0,23.0,207.0,0.6,1027.5,0.0,ENE,1.4
24264,2015,12.0,7.0,0.0,206.0,0.3,1027.6,0.0,NE,0.7
24265,2015,12.0,7.0,1.0,201.0,1.0,1027.6,0.0,NE,1.1
24266,2015,12.0,7.0,2.0,211.0,1.2,1027.9,0.0,ENE,1.2
24267,2015,12.0,7.0,3.0,201.0,0.9,1028.2,0.0,E,1.5
24268,2015,12.0,7.0,4.0,191.0,0.9,1027.8,0.0,ENE,1.2
24269,2015,12.0,7.0,5.0,174.0,0.1,1027.8,0.0,E,1.0
24270,2015,12.0,7.0,6.0,164.0,0.1,1028,0.0,NE,0.8
24271,2015,12.0,7.0,7.0,139.0,0.0,1028.6,0.0,E,0.7
24272,2015,12.0,7.0,8.0,134.0,0.2,1029.3,0.0,ESE,0.8
24273,2015,12.0,7.0,9.0,140.0,1.1,1029.5,0.0,ENE,1.2
24274,2015,12.0,7.0,10.0,152.0,2.4,1029.7,0.0,E,1.3
24275,2015,12.0,7.0,11.0,162.0,2.9,1029.7,0.0,E,1.6
24276,2015,12.0,7.0,12.0,175.0,3.0,1029.2,0.0,ESE,1.7
24277,2015,12.0,7.0,13.0,190.0,3.7,1028.5,0.0,E,1.3
24278,2015,12.0,7.0,14.0,221.0,3.6,1027.9,0.0,ENE,1.9
24279,2015,12.0,7.0,15.0,198.0,3.6,1027.3,0.0,ENE,1.9
24280,2015,12.0,7.0,16.0,188.0,3.1,1027.8,0.0,ENE,1.7
24281,2015,12.0,7.0,17.0,196.0,1.6,1027.8,0.0,E,1.2
24282,2015,12.0,7.0,18.0,202.0,0.5,1028.2,0.0,NE,1.0
24283,2015,12.0,7.0,19.0,211.0,-0.8,1028.4,0.0,E,0.7
24284,2015,12.0,7.0,20.0,224.0,-0.6,1028.6,0.0,ESE,0.7
24285,2015,12.0,7.0,21.0,202.0,-1.4,1029.1,0.0,ESE,0.8
24286,2015,12.0,7.0,22.0,175.0,-1.9,1028.9,0.0,ENE,1.4
24287,2015,12.0,7.0,23.0,181.0,-2.0,1028.8,0.0,E,0.5
24288,2015,12.0,8.0,0.0,296.0,-2.1,1028.6,0.0,ENE,0.4
24289,2015,12.0,8.0,1.0,304.0,-2.1,1028.3,0.0,E,1.0
24290,2015,12.0,8.0,2.0,292.0,-1.9,1028.1,0.0,ENE,0.8
24291,2015,12.0,8.0,3.0,288.0,-1.6,1028,0.0,NE,0.7
24292,2015,12.0,8.0,4.0,293.0,-1.3,1027.7,0.0,NE,1.4
24293,2015,12.0,8.0,5.0,301.0,-0.9,1027.2,0.0,E,1.0
24294,2015,12.0,8.0,6.0,268.0,0.0,1027.3,0.0,ESE,1.2
24295,2015,12.0,8.0,7.0,242.0,-0.2,1027.6,0.0,E,1.2
24296,2015,12.0,8.0,8.0,227.0,0.0,1027.8,0.0,E,0.8
24297,2015,12.0,8.0,9.0,219.0,0.4,1027.9,0.0,ENE,1.0
24298,2015,12.0,8.0,10.0,229.0,0.8,1028,0.0,ENE,1.1
24299,2015,12.0,8.0,11.0,244.0,0.7,1027.4,0.0,ENE,1.0
24300,2015,12.0,8.0,12.0,263.0,1.2,1026.6,0.0,ENE,1.1
24301,2015,12.0,8.0,13.0,257.0,1.7,1025.7,0.0,ENE,1.4
24302,2015,12.0,8.0,14.0,251.0,1.6,1025.3,0.0,ENE,1.1
24303,2015,12.0,8.0,15.0,243.0,1.7,1024.7,0.0,ENE,1.2
24304,2015,12.0,8.0,16.0,249.0,1.6,1024.6,0.0,ENE,1.4
24305,2015,12.0,8.0,17.0,246.0,1.3,1024.4,0.0,E,1.5
24306,2015,12.0,8.0,18.0,263.0,1.3,1024.4,0.0,ENE,1.3
24307,2015,12.0,8.0,19.0,304.0,1.2,1024.6,0.0,NE,1.5
24308,2015,12.0,8.0,20.0,312.0,1.2,1025.1,0.0,NE,1.2
24309,2015,12.0,8.0,21.0,272.0,1.1,1024.8,0.0,ENE,1.4
24310,2015,12.0,8.0,22.0,289.0,1.0,1024.5,0.0,NE,0.9
24311,2015,12.0,8.0,23.0,288.0,1.0,1024.6,0.0,ENE,1.3
24312,2015,12.0,9.0,0.0,270.0,0.9,1024.2,0.0,ENE,0.9
24313,2015,12.0,9.0,1.0,266.0,1.0,1023.7,0.1,ENE,1.3
24314,2015,12.0,9.0,2.0,249.0,1.0,1023.3,0.1,NE,1.1
24315,2015,12.0,9.0,3.0,238.0,1.1,1022.9,0.0,NE,0.9
24316,2015,12.0,9.0,4.0,230.0,1.3,1022.5,0.0,N,1.2
24317,2015,12.0,9.0,5.0,225.0,1.2,1022,0.0,ENE,1.2
24318,2015,12.0,9.0,6.0,223.0,1.4,1021.9,0.0,E,0.6
24319,2015,12.0,9.0,7.0,220.0,1.6,1021.9,0.0,E,0.9
24320,2015,12.0,9.0,8.0,209.0,1.8,1022.3,0.0,NE,0.9
24321,2015,12.0,9.0,9.0,210.0,2.0,1022.5,0.0,ENE,1.7
24322,2015,12.0,9.0,10.0,227.0,2.3,1022.5,0.0,ENE,1.5
24323,2015,12.0,9.0,11.0,228.0,2.7,1022,0.0,ENE,1.3
24324,2015,12.0,9.0,12.0,247.0,3.3,1021,0.0,NE,1.1
24325,2015,12.0,9.0,13.0,265.0,4.0,1020.2,0.0,N,1.5
24326,2015,12.0,9.0,14.0,268.0,4.4,1019.4,0.0,ENE,1.1
24327,2015,12.0,9.0,15.0,252.0,4.3,1019.3,0.0,ENE,1.2
24328,2015,12.0,9.0,16.0,278.0,3.8,1019.1,0.0,NE,0.6
24329,2015,12.0,9.0,17.0,303.0,2.4,1019.1,0.0,ESE,0.8
24330,2015,12.0,9.0,18.0,305.0,2.7,1020.1,0.0,ENE,1.0
24331,2015,12.0,9.0,19.0,303.0,3.0,1020.3,0.0,NE,0.9
24332,2015,12.0,9.0,20.0,302.0,3.0,1020.5,0.0,ENE,1.2
24333,2015,12.0,9.0,21.0,273.0,3.2,1020.2,0.0,NE,1.0
24334,2015,12.0,9.0,22.0,261.0,3.3,1019.7,0.0,NE,1.0
24335,2015,12.0,9.0,23.0,265.0,3.4,1019.6,0.0,NE,1.0
24336,2015,12.0,10.0,0.0,284.0,2.5,1019.3,0.0,NE,0.4
24337,2015,12.0,10.0,1.0,309.0,1.2,1019,0.0,ESE,0.8
24338,2015,12.0,10.0,2.0,285.0,0.2,1019,0.0,E,0.8
24339,2015,12.0,10.0,3.0,255.0,-0.1,1018.8,0.0,NE,1.1
24340,2015,12.0,10.0,4.0,253.0,-1.0,1018.7,0.0,E,0.6
24341,2015,12.0,10.0,5.0,257.0,-1.4,1019,0.0,NNE,0.7
24342,2015,12.0,10.0,6.0,234.0,-1.1,1019.6,0.0,ESE,1.6
24343,2015,12.0,10.0,7.0,221.0,-0.2,1020.4,0.0,NE,1.4
24344,2015,12.0,10.0,8.0,181.0,2.8,1021.1,0.0,NNW,2.9
24345,2015,12.0,10.0,9.0,107.0,4.7,1021.9,0.0,NNW,3.5
24346,2015,12.0,10.0,10.0,67.0,6.1,1022.7,0.0,NNW,2.6
24347,2015,12.0,10.0,11.0,49.0,6.9,1022.6,0.0,NNE,4.1
24348,2015,12.0,10.0,12.0,26.0,7.6,1021.9,0.0,NNE,3.7
24349,2015,12.0,10.0,13.0,26.0,8.2,1021.6,0.0,NNE,3.6
24350,2015,12.0,10.0,14.0,16.0,8.7,1021.3,0.0,N,2.9
24351,2015,12.0,10.0,15.0,14.0,8.3,1021,0.0,NE,2.6
24352,2015,12.0,10.0,16.0,13.0,8.1,1021.3,0.0,NNE,2.0
24353,2015,12.0,10.0,17.0,13.0,7.1,1022.1,0.0,N,2.9
24354,2015,12.0,10.0,18.0,22.0,6.1,1022.9,0.0,NNE,2.2
24355,2015,12.0,10.0,19.0,28.0,3.7,1024,0.0,NE,1.4
24356,2015,12.0,10.0,20.0,28.0,3.6,1024.4,0.0,NNE,1.6
24357,2015,12.0,10.0,21.0,28.0,2.0,1025,0.0,ENE,1.4
24358,2015,12.0,10.0,22.0,30.0,2.7,1025.4,0.0,NNE,1.4
24359,2015,12.0,10.0,23.0,34.0,1.4,1025.6,0.0,NE,1.3
24360,2015,12.0,11.0,0.0,32.0,1.5,1025.5,0.0,NNE,1.2
24361,2015,12.0,11.0,1.0,29.0,1.0,1025.4,0.0,NNE,1.3
24362,2015,12.0,11.0,2.0,26.0,1.8,1025.5,0.0,NW,1.6
24363,2015,12.0,11.0,3.0,29.0,1.3,1025.5,0.0,N,1.4
24364,2015,12.0,11.0,4.0,19.0,-1.1,1025.4,0.0,NE,0.8
24365,2015,12.0,11.0,5.0,20.0,-3.1,1025.3,0.0,NE,0.8
24366,2015,12.0,11.0,6.0,21.0,-3.9,1025.6,0.0,NE,1.1
24367,2015,12.0,11.0,7.0,17.0,-3.6,1025.9,0.0,NNE,1.1
24368,2015,12.0,11.0,8.0,19.0,-3.2,1026.7,0.0,NNE,0.4
24369,2015,12.0,11.0,9.0,14.0,0.2,1026.8,0.0,NNE,2.0
24370,2015,12.0,11.0,10.0,24.0,2.3,1027.3,0.0,NE,1.7
24371,2015,12.0,11.0,11.0,25.0,2.8,1026.9,0.0,NE,3.1
24372,2015,12.0,11.0,12.0,24.0,3.9,1025.7,0.0,NE,1.4
24373,2015,12.0,11.0,13.0,26.0,4.8,1024.6,0.0,ENE,1.7
24374,2015,12.0,11.0,14.0,32.0,5.3,1023.8,0.0,ESE,1.4
24375,2015,12.0,11.0,15.0,54.0,5.4,1023.5,0.0,NE,1.3
24376,2015,12.0,11.0,16.0,70.0,5.0,1023.4,0.0,WSW,1.7
24377,2015,12.0,11.0,17.0,73.0,3.6,1023.3,0.0,SSW,1.3
24378,2015,12.0,11.0,18.0,72.0,2.8,1023.4,0.0,WSW,1.3
24379,2015,12.0,11.0,19.0,68.0,2.5,1023.3,0.0,WSW,1.4
24380,2015,12.0,11.0,20.0,68.0,2.4,1023.4,0.0,WSW,1.7
24381,2015,12.0,11.0,21.0,79.0,2.2,1023.6,0.0,WSW,1.6
24382,2015,12.0,11.0,22.0,98.0,1.4,1023.5,0.0,WSW,1.2
24383,2015,12.0,11.0,23.0,103.0,-0.4,1023.2,0.0,WSW,1.1
24384,2015,12.0,12.0,0.0,121.0,-1.0,1023.1,0.0,W,0.5
24385,2015,12.0,12.0,1.0,101.0,-1.2,1022.9,0.0,NE,1.3
24386,2015,12.0,12.0,2.0,98.0,-1.4,1022.8,0.0,E,1.5
24387,2015,12.0,12.0,3.0,126.0,-1.6,1022.7,0.0,NE,1.0
24388,2015,12.0,12.0,4.0,129.0,-2.0,1022.4,0.0,NE,1.1
24389,2015,12.0,12.0,5.0,70.0,-1.7,1022.2,0.0,ENE,1.3
24390,2015,12.0,12.0,6.0,44.0,-1.5,1022.3,0.0,NE,1.2
24391,2015,12.0,12.0,7.0,46.0,-1.5,1022.7,0.0,ENE,1.2
24392,2015,12.0,12.0,8.0,36.0,-1.5,1022.4,0.0,NE,1.0
24393,2015,12.0,12.0,9.0,32.0,-0.3,1022.9,0.0,NE,1.1
24394,2015,12.0,12.0,10.0,33.0,1.3,1023.1,0.0,NNE,1.2
24395,2015,12.0,12.0,11.0,44.0,1.5,1023,0.0,ENE,1.7
24396,2015,12.0,12.0,12.0,61.0,2.7,1022,0.0,NNE,1.2
24397,2015,12.0,12.0,13.0,68.0,3.9,1021.3,0.0,NNW,0.8
24398,2015,12.0,12.0,14.0,69.0,4.4,1020.7,0.0,E,1.1
24399,2015,12.0,12.0,15.0,75.0,5.4,1020.2,0.0,S,0.7
24400,2015,12.0,12.0,16.0,75.0,4.3,1020.2,0.0,E,1.2
24401,2015,12.0,12.0,17.0,82.0,3.2,1020.7,0.0,SSE,1.1
24402,2015,12.0,12.0,18.0,240.0,1.4,1021,0.0,E,0.9
24403,2015,12.0,12.0,19.0,232.0,0.2,1021.3,0.0,ESE,0.9
24404,2015,12.0,12.0,20.0,186.0,-1.0,1021.7,0.0,ENE,1.3
24405,2015,12.0,12.0,21.0,150.0,-1.5,1022.2,0.0,NE,0.9
24406,2015,12.0,12.0,22.0,179.0,-2.2,1022.7,0.0,N,0.2
24407,2015,12.0,12.0,23.0,201.0,-2.5,1022.9,0.0,ENE,1.3
24408,2015,12.0,13.0,0.0,175.0,-2.4,1023,0.0,ENE,0.6
24409,2015,12.0,13.0,1.0,193.0,-2.1,1023.2,0.0,NE,0.9
24410,2015,12.0,13.0,2.0,232.0,-2.8,1023.1,0.0,NE,0.9
24411,2015,12.0,13.0,3.0,247.0,-3.0,1023.4,0.0,ENE,0.9
24412,2015,12.0,13.0,4.0,129.0,-2.4,1023.2,0.0,ENE,1.2
24413,2015,12.0,13.0,5.0,72.0,-3.1,1023,0.0,ENE,0.9
24414,2015,12.0,13.0,6.0,66.0,-2.5,1022.9,0.0,NE,1.3
24415,2015,12.0,13.0,7.0,71.0,-2.4,1023.7,0.0,ENE,1.1
24416,2015,12.0,13.0,8.0,55.0,-3.3,1024.1,0.0,ENE,0.8
24417,2015,12.0,13.0,9.0,54.0,-2.6,1024.7,0.0,NE,1.1
24418,2015,12.0,13.0,10.0,69.0,-0.6,1025.1,0.0,SSE,0.6
24419,2015,12.0,13.0,11.0,83.0,0.3,1024.7,0.0,E,1.3
24420,2015,12.0,13.0,12.0,110.0,2.6,1023.8,0.0,E,1.4
24421,2015,12.0,13.0,13.0,132.0,3.7,1022.9,0.0,NE,0.6
24422,2015,12.0,13.0,14.0,160.0,3.4,1022.1,0.0,SE,2.2
24423,2015,12.0,13.0,15.0,197.0,3.4,1021.9,0.0,SSE,1.0
24424,2015,12.0,13.0,16.0,212.0,3.1,1021.9,0.0,SE,0.9
24425,2015,12.0,13.0,17.0,202.0,2.0,1022.1,0.0,ESE,0.5
24426,2015,12.0,13.0,18.0,197.0,1.5,1022,0.0,SE,1.0
24427,2015,12.0,13.0,19.0,183.0,2.0,1021.9,0.0,SSE,1.3
24428,2015,12.0,13.0,20.0,229.0,2.2,1021.9,0.0,SSE,1.3
24429,2015,12.0,13.0,21.0,269.0,2.1,1021.8,0.0,SSE,0.8
24430,2015,12.0,13.0,22.0,297.0,2.1,1021.9,0.0,S,0.8
24431,2015,12.0,13.0,23.0,315.0,2.2,1021.9,0.0,SW,1.0
24432,2015,12.0,14.0,0.0,269.0,1.7,1022,0.0,WSW,2.0
24433,2015,12.0,14.0,1.0,221.0,0.6,1021.6,0.6,WSW,0.7
24434,2015,12.0,14.0,2.0,216.0,0.4,1021,0.5,N,0.1
24435,2015,12.0,14.0,3.0,229.0,0.1,1020.5,0.4,ENE,0.8
24436,2015,12.0,14.0,4.0,230.0,0.2,1020.1,0.2,ENE,0.7
24438,2015,12.0,14.0,6.0,237.0,0.1,1019.2,0.1,ENE,1.4
24439,2015,12.0,14.0,7.0,263.0,0.3,1019.5,0.0,ENE,1.4
24440,2015,12.0,14.0,8.0,273.0,0.4,1019.7,0.0,ENE,1.0
24441,2015,12.0,14.0,9.0,279.0,0.7,1019.9,0.0,ENE,1.2
24442,2015,12.0,14.0,10.0,300.0,0.8,1020.3,0.0,ENE,1.1
24444,2015,12.0,14.0,12.0,172.0,4.5,1018.7,0.0,W,2.2
24445,2015,12.0,14.0,13.0,54.0,5.7,1017.6,0.0,NW,3.7
24446,2015,12.0,14.0,14.0,16.0,5.6,1017,0.0,NW,5.2
24447,2015,12.0,14.0,15.0,18.0,5.7,1017.1,0.0,NW,4.3
24449,2015,12.0,14.0,17.0,18.0,4.1,1018.4,0.0,NW,5.1
24451,2015,12.0,14.0,19.0,18.0,3.8,1019.1,0.0,WNW,5.9
24452,2015,12.0,14.0,20.0,14.0,3.7,1018.9,0.0,NW,7.0
24453,2015,12.0,14.0,21.0,10.0,3.5,1019.6,0.0,WNW,6.6
24454,2015,12.0,14.0,22.0,9.0,2.9,1019.8,0.0,WNW,3.8
24455,2015,12.0,14.0,23.0,14.0,2.7,1020,0.0,NW,3.4
24456,2015,12.0,15.0,0.0,7.0,2.6,1019.7,0.0,NW,5.2
24457,2015,12.0,15.0,1.0,8.0,3.2,1019.6,0.0,WNW,5.8
24458,2015,12.0,15.0,2.0,8.0,2.9,1019.8,0.0,WNW,6.5
24459,2015,12.0,15.0,3.0,7.0,2.7,1020.3,0.0,NW,5.8
24460,2015,12.0,15.0,4.0,4.0,2.4,1020.1,0.0,NW,4.6
24461,2015,12.0,15.0,5.0,9.0,1.4,1019.8,0.0,NW,4.7
24462,2015,12.0,15.0,6.0,3.0,1.2,1020.1,0.0,NW,6.1
24463,2015,12.0,15.0,7.0,3.0,1.0,1020.9,0.0,WNW,5.2
24464,2015,12.0,15.0,8.0,3.0,0.5,1021.3,0.0,NW,5.8
24465,2015,12.0,15.0,9.0,3.0,0.6,1022.3,0.0,NW,4.5
24466,2015,12.0,15.0,10.0,4.0,0.7,1023.4,0.0,NW,5.8
24467,2015,12.0,15.0,11.0,3.0,0.9,1023.4,0.0,NW,6.3
24468,2015,12.0,15.0,12.0,4.0,1.2,1022.8,0.0,NW,5.9
24469,2015,12.0,15.0,13.0,8.0,1.8,1022.2,0.0,WNW,6.7
24470,2015,12.0,15.0,14.0,7.0,2.1,1021.8,0.0,NW,6.6
24471,2015,12.0,15.0,15.0,9.0,2.9,1021.6,0.0,NW,4.2
24472,2015,12.0,15.0,16.0,9.0,2.5,1022.2,0.0,NNW,2.9
24473,2015,12.0,15.0,17.0,4.0,1.4,1022.8,0.0,NNW,4.0
24474,2015,12.0,15.0,18.0,8.0,0.5,1023.8,0.0,NNW,3.3
24475,2015,12.0,15.0,19.0,7.0,0.1,1024.2,0.0,NW,4.1
24476,2015,12.0,15.0,20.0,7.0,-0.7,1024.8,0.0,NW,4.0
24477,2015,12.0,15.0,21.0,6.0,-1.0,1025.1,0.0,NW,4.0
24478,2015,12.0,15.0,22.0,6.0,-1.6,1024.9,0.0,NW,4.2
24479,2015,12.0,15.0,23.0,7.0,-2.1,1025.2,0.0,NNW,2.4
24480,2015,12.0,16.0,0.0,9.0,-2.4,1025.1,0.0,NW,3.2
24481,2015,12.0,16.0,1.0,5.0,-1.7,1024.9,0.0,NW,5.0
24482,2015,12.0,16.0,2.0,6.0,-1.9,1025.1,0.0,NW,4.1
24483,2015,12.0,16.0,3.0,7.0,-2.1,1025.3,0.0,WNW,3.4
24484,2015,12.0,16.0,4.0,5.0,-2.1,1025.2,0.0,NW,3.8
24485,2015,12.0,16.0,5.0,3.0,-2.7,1025.5,0.0,NNW,3.9
24486,2015,12.0,16.0,6.0,6.0,-2.7,1025.8,0.0,NW,3.9
24487,2015,12.0,16.0,7.0,3.0,-2.7,1026.5,0.0,NW,4.1
24488,2015,12.0,16.0,8.0,4.0,-2.7,1026.8,0.0,NW,5.1
24489,2015,12.0,16.0,9.0,6.0,-2.8,1027.4,0.0,NW,5.2
24490,2015,12.0,16.0,10.0,4.0,-1.7,1027.3,0.0,WNW,4.7
24491,2015,12.0,16.0,11.0,7.0,-0.7,1027.3,0.0,NW,4.6
24492,2015,12.0,16.0,12.0,9.0,-0.4,1026.9,0.0,NW,5.0
24493,2015,12.0,16.0,13.0,8.0,0.4,1026.4,0.0,NW,3.7
24494,2015,12.0,16.0,14.0,4.0,1.0,1026.3,0.0,NNW,4.2
24495,2015,12.0,16.0,15.0,3.0,0.4,1026.7,0.0,NNW,6.3
24496,2015,12.0,16.0,16.0,5.0,-0.1,1027.5,0.0,WNW,4.5
24497,2015,12.0,16.0,17.0,5.0,-0.8,1028.1,0.0,WNW,5.7
24498,2015,12.0,16.0,18.0,6.0,-1.5,1028.9,0.0,NW,3.7
24499,2015,12.0,16.0,19.0,13.0,-1.8,1029.6,0.0,N,3.8
24500,2015,12.0,16.0,20.0,14.0,-2.3,1030.3,0.0,NNE,2.9
24501,2015,12.0,16.0,21.0,6.0,-2.6,1030.6,0.0,NNE,4.3
24502,2015,12.0,16.0,22.0,7.0,-3.5,1030.6,0.0,ENE,2.1
24503,2015,12.0,16.0,23.0,11.0,-3.4,1030.2,0.0,N,1.8
24504,2015,12.0,17.0,0.0,11.0,-4.6,1030.3,0.0,E,1.6
24505,2015,12.0,17.0,1.0,15.0,-4.7,1030,0.0,ESE,1.1
24506,2015,12.0,17.0,2.0,15.0,-4.1,1029.8,0.0,NNE,1.9
24507,2015,12.0,17.0,3.0,13.0,-4.2,1029.9,0.0,NE,1.5
24508,2015,12.0,17.0,4.0,13.0,-5.4,1029.7,0.0,NE,1.2
24509,2015,12.0,17.0,5.0,13.0,-6.7,1029.5,0.0,NE,1.1
24510,2015,12.0,17.0,6.0,10.0,-8.3,1029.8,0.0,SW,0.6
24511,2015,12.0,17.0,7.0,9.0,-8.3,1030.2,0.0,N,0.7
24512,2015,12.0,17.0,8.0,14.0,-8.4,1030.3,0.0,E,1.1
24513,2015,12.0,17.0,9.0,14.0,-3.3,1030.2,0.0,E,0.8
24514,2015,12.0,17.0,10.0,24.0,-1.9,1030.3,0.0,WSW,1.0
24515,2015,12.0,17.0,11.0,40.0,0.0,1029.6,0.0,W,2.2
24516,2015,12.0,17.0,12.0,46.0,1.2,1028.5,0.0,SW,1.5
24517,2015,12.0,17.0,13.0,44.0,1.9,1027.7,0.0,W,2.0
24518,2015,12.0,17.0,14.0,69.0,2.7,1026.9,0.0,SSW,2.0
24519,2015,12.0,17.0,15.0,68.0,3.0,1026.5,0.0,SW,1.7
24520,2015,12.0,17.0,16.0,71.0,2.8,1026.2,0.0,SW,1.7
24524,2015,12.0,17.0,20.0,109.0,0.6,1026.7,0.0,W,1.9
24525,2015,12.0,17.0,21.0,135.0,-1.6,1026.7,0.0,WSW,0.3
24526,2015,12.0,17.0,22.0,140.0,-2.6,1026.6,0.0,SW,1.1
24527,2015,12.0,17.0,23.0,137.0,-3.2,1026.3,0.0,W,0.3
24528,2015,12.0,18.0,0.0,141.0,-4.9,1026.4,0.0,ESE,0.7
24529,2015,12.0,18.0,1.0,152.0,-3.3,1026.4,0.0,NE,1.7
24530,2015,12.0,18.0,2.0,162.0,-4.6,1026.5,0.0,ENE,0.7
24531,2015,12.0,18.0,3.0,171.0,-4.2,1026.7,0.0,NE,0.7
24532,2015,12.0,18.0,4.0,154.0,-5.2,1026.6,0.0,S,0.4
24533,2015,12.0,18.0,5.0,105.0,-6.8,1026.9,0.0,SSE,0.4
24534,2015,12.0,18.0,6.0,100.0,-4.4,1027.1,0.0,N,1.2
24535,2015,12.0,18.0,7.0,86.0,-3.1,1028,0.0,N,1.4
24536,2015,12.0,18.0,8.0,58.0,-4.5,1029.1,0.0,E,2.3
24537,2015,12.0,18.0,9.0,51.0,-0.8,1029.8,0.0,N,1.5
24538,2015,12.0,18.0,10.0,55.0,1.8,1030.6,0.0,NNE,1.6
24539,2015,12.0,18.0,11.0,54.0,4.2,1030.6,0.0,NE,2.7
24540,2015,12.0,18.0,12.0,30.0,5.2,1030.1,0.0,NE,3.1
24541,2015,12.0,18.0,13.0,23.0,5.5,1029.7,0.0,NE,2.7
24542,2015,12.0,18.0,14.0,26.0,6.0,1029.4,0.0,NE,2.8
24543,2015,12.0,18.0,15.0,28.0,6.2,1029.4,0.0,NE,2.1
24544,2015,12.0,18.0,16.0,24.0,5.7,1030,0.0,ENE,2.1
24545,2015,12.0,18.0,17.0,18.0,3.5,1030.5,0.0,ESE,2.1
24546,2015,12.0,18.0,18.0,24.0,1.5,1031.3,0.0,WSW,0.3
24547,2015,12.0,18.0,19.0,28.0,-0.8,1032,0.0,SE,0.6
24548,2015,12.0,18.0,20.0,38.0,-1.4,1032.4,0.0,S,0.7
24549,2015,12.0,18.0,21.0,48.0,-2.5,1032.7,0.0,ESE,0.7
24550,2015,12.0,18.0,22.0,63.0,-2.9,1032.9,0.0,SE,0.5
24551,2015,12.0,18.0,23.0,74.0,-3.2,1033.1,0.0,E,0.4
24552,2015,12.0,19.0,0.0,80.0,-3.8,1033.4,0.0,E,0.7
24553,2015,12.0,19.0,1.0,116.0,-3.7,1033.3,0.0,ESE,0.7
24554,2015,12.0,19.0,2.0,145.0,-3.8,1033.2,0.0,SE,1.1
24555,2015,12.0,19.0,3.0,179.0,-3.6,1033.4,0.0,ENE,0.7
24556,2015,12.0,19.0,4.0,238.0,-4.7,1033.2,0.0,NE,0.5
24557,2015,12.0,19.0,5.0,235.0,-5.3,1033.1,0.0,NE,1.2
24558,2015,12.0,19.0,6.0,205.0,-5.3,1032.9,0.0,NE,1.2
24559,2015,12.0,19.0,7.0,179.0,-6.0,1033,0.0,ENE,1.1
24560,2015,12.0,19.0,8.0,115.0,-6.0,1033.3,0.0,NE,0.9
24561,2015,12.0,19.0,9.0,87.0,-3.4,1033.7,0.0,ENE,1.1
24562,2015,12.0,19.0,10.0,81.0,-1.6,1033.5,0.0,ENE,1.2
24563,2015,12.0,19.0,11.0,54.0,-0.5,1032.8,0.0,NE,1.6
24564,2015,12.0,19.0,12.0,71.0,0.7,1031.7,0.0,ENE,1.2
24565,2015,12.0,19.0,13.0,89.0,1.3,1030.3,0.0,E,1.3
24566,2015,12.0,19.0,14.0,105.0,1.9,1029.4,0.0,E,1.2
24567,2015,12.0,19.0,15.0,124.0,2.3,1028.6,0.0,NE,1.5
24568,2015,12.0,19.0,16.0,133.0,1.9,1028.4,0.0,E,1.5
24569,2015,12.0,19.0,17.0,144.0,0.6,1028.5,0.0,NE,1.2
24570,2015,12.0,19.0,18.0,164.0,0.0,1028.6,0.0,NNE,1.0
24571,2015,12.0,19.0,19.0,165.0,-1.2,1028.4,0.0,N,0.1
24572,2015,12.0,19.0,20.0,155.0,-0.7,1028.3,0.0,ENE,0.7
24573,2015,12.0,19.0,21.0,151.0,-1.3,1028.1,0.0,ENE,0.9
24574,2015,12.0,19.0,22.0,170.0,-2.7,1027.9,0.0,ENE,0.9
24575,2015,12.0,19.0,23.0,193.0,-3.5,1027.8,0.0,ESE,0.4
24576,2015,12.0,20.0,0.0,196.0,-2.4,1026.8,0.0,ENE,1.2
24577,2015,12.0,20.0,1.0,211.0,-2.6,1026.3,0.0,NNE,0.6
24578,2015,12.0,20.0,2.0,218.0,-2.6,1025.8,0.0,NE,1.3
24579,2015,12.0,20.0,3.0,169.0,-2.2,1025,0.0,E,1.3
24580,2015,12.0,20.0,4.0,157.0,-3.1,1024.3,0.0,E,1.4
24581,2015,12.0,20.0,5.0,173.0,-3.5,1023.7,0.0,ENE,1.4
24582,2015,12.0,20.0,6.0,172.0,-4.1,1023.7,0.0,NE,0.6
24583,2015,12.0,20.0,7.0,173.0,-4.1,1023.5,0.0,ENE,1.3
24584,2015,12.0,20.0,8.0,172.0,-3.1,1023.4,0.0,ENE,1.1
24585,2015,12.0,20.0,9.0,182.0,-3.0,1023.6,0.0,ENE,0.9
24586,2015,12.0,20.0,10.0,178.0,-1.4,1023.5,0.0,ENE,1.3
24587,2015,12.0,20.0,11.0,190.0,-0.4,1022.7,0.0,ENE,1.5
24588,2015,12.0,20.0,12.0,173.0,0.6,1021.5,0.0,E,1.7
24589,2015,12.0,20.0,13.0,172.0,1.1,1020.6,0.0,E,1.5
24590,2015,12.0,20.0,14.0,190.0,1.6,1019.7,0.0,ENE,1.0
24591,2015,12.0,20.0,15.0,206.0,1.6,1019.4,0.0,E,1.1
24592,2015,12.0,20.0,16.0,224.0,0.9,1019.4,0.0,ESE,1.1
24593,2015,12.0,20.0,17.0,216.0,-0.7,1019.9,0.0,E,0.8
24594,2015,12.0,20.0,18.0,205.0,-2.2,1020.3,0.0,ENE,1.0
24595,2015,12.0,20.0,19.0,209.0,-2.8,1020.7,0.0,N,0.2
